boundary_file	surface	file_kind	direction	transport	call_name	assignment_status	enum_source	arg_output_source_hints	worker_scope	notes
src/boundary/mp/game/syscalls/G_NAV_FLAGALLNODES.rs	MP game	call	module_to_engine	syscall	G_NAV_FLAGALLNODES	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_FLAGALLNODES.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_FREE.rs	MP game	call	module_to_engine	syscall	G_NAV_FREE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_FREE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETBESTNODE.rs	MP game	call	module_to_engine	syscall	G_NAV_GETBESTNODE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETBESTNODE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETBESTNODEALT2.rs	MP game	call	module_to_engine	syscall	G_NAV_GETBESTNODEALT2	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETBESTNODEALT2.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETBESTNODEALTROUTE.rs	MP game	call	module_to_engine	syscall	G_NAV_GETBESTNODEALTROUTE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETBESTNODEALTROUTE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETBESTPATHBETWEENENTS.rs	MP game	call	module_to_engine	syscall	G_NAV_GETBESTPATHBETWEENENTS	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETBESTPATHBETWEENENTS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETEDGECOST.rs	MP game	call	module_to_engine	syscall	G_NAV_GETEDGECOST	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETEDGECOST.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETNEARESTNODE.rs	MP game	call	module_to_engine	syscall	G_NAV_GETNEARESTNODE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETNEARESTNODE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETNODEEDGE.rs	MP game	call	module_to_engine	syscall	G_NAV_GETNODEEDGE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETNODEEDGE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETNODENUMEDGES.rs	MP game	call	module_to_engine	syscall	G_NAV_GETNODENUMEDGES	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETNODENUMEDGES.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETNODEPOSITION.rs	MP game	call	module_to_engine	syscall	G_NAV_GETNODEPOSITION	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETNODEPOSITION.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETNODERADIUS.rs	MP game	call	module_to_engine	syscall	G_NAV_GETNODERADIUS	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETNODERADIUS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETNUMNODES.rs	MP game	call	module_to_engine	syscall	G_NAV_GETNUMNODES	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETNUMNODES.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETPATHCOST.rs	MP game	call	module_to_engine	syscall	G_NAV_GETPATHCOST	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETPATHCOST.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETPATHSCALCULATED.rs	MP game	call	module_to_engine	syscall	G_NAV_GETPATHSCALCULATED	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETPATHSCALCULATED.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_GETPROJECTEDNODE.rs	MP game	call	module_to_engine	syscall	G_NAV_GETPROJECTEDNODE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_GETPROJECTEDNODE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_HARDCONNECT.rs	MP game	call	module_to_engine	syscall	G_NAV_HARDCONNECT	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_HARDCONNECT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_INIT.rs	MP game	call	module_to_engine	syscall	G_NAV_INIT	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_INIT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_LOAD.rs	MP game	call	module_to_engine	syscall	G_NAV_LOAD	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_LOAD.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_NODEFAILED.rs	MP game	call	module_to_engine	syscall	G_NAV_NODEFAILED	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_NODEFAILED.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_NODESARENEIGHBORS.rs	MP game	call	module_to_engine	syscall	G_NAV_NODESARENEIGHBORS	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_NODESARENEIGHBORS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_ROUTEBLOCKED.rs	MP game	call	module_to_engine	syscall	G_NAV_ROUTEBLOCKED	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_ROUTEBLOCKED.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_SAVE.rs	MP game	call	module_to_engine	syscall	G_NAV_SAVE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_SAVE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_SETCHECKEDNODE.rs	MP game	call	module_to_engine	syscall	G_NAV_SETCHECKEDNODE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_SETCHECKEDNODE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_SETPATHSCALCULATED.rs	MP game	call	module_to_engine	syscall	G_NAV_SETPATHSCALCULATED	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_SETPATHSCALCULATED.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_SHOWEDGES.rs	MP game	call	module_to_engine	syscall	G_NAV_SHOWEDGES	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_SHOWEDGES.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_SHOWNODES.rs	MP game	call	module_to_engine	syscall	G_NAV_SHOWNODES	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_SHOWNODES.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_NAV_SHOWPATH.rs	MP game	call	module_to_engine	syscall	G_NAV_SHOWPATH	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_NAV_SHOWPATH.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_PERPENDICULARVECTOR.rs	MP game	call	module_to_engine	syscall	G_PERPENDICULARVECTOR	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_PERPENDICULARVECTOR.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_POINT_CONTENTS.rs	MP game	call	module_to_engine	syscall	G_POINT_CONTENTS	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_POINT_CONTENTS.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_PRECISIONTIMER_END.rs	MP game	call	module_to_engine	syscall	G_PRECISIONTIMER_END	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_PRECISIONTIMER_END.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_PRECISIONTIMER_START.rs	MP game	call	module_to_engine	syscall	G_PRECISIONTIMER_START	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_PRECISIONTIMER_START.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_PRINT.rs	MP game	call	module_to_engine	syscall	G_PRINT	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_PRINT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_REAL_TIME.rs	MP game	call	module_to_engine	syscall	G_REAL_TIME	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_REAL_TIME.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_RMG_INIT.rs	MP game	call	module_to_engine	syscall	G_RMG_INIT	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_RMG_INIT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_ROFF_CACHE.rs	MP game	call	module_to_engine	syscall	G_ROFF_CACHE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_ROFF_CACHE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_ROFF_CLEAN.rs	MP game	call	module_to_engine	syscall	G_ROFF_CLEAN	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_ROFF_CLEAN.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_ROFF_PLAY.rs	MP game	call	module_to_engine	syscall	G_ROFF_PLAY	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_ROFF_PLAY.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_ROFF_PURGE_ENT.rs	MP game	call	module_to_engine	syscall	G_ROFF_PURGE_ENT	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_ROFF_PURGE_ENT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_ROFF_UPDATE_ENTITIES.rs	MP game	call	module_to_engine	syscall	G_ROFF_UPDATE_ENTITIES	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_ROFF_UPDATE_ENTITIES.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_R_REGISTERSKIN.rs	MP game	call	module_to_engine	syscall	G_R_REGISTERSKIN	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_R_REGISTERSKIN.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SEND_CONSOLE_COMMAND.rs	MP game	call	module_to_engine	syscall	G_SEND_CONSOLE_COMMAND	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SEND_CONSOLE_COMMAND.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SEND_SERVER_COMMAND.rs	MP game	call	module_to_engine	syscall	G_SEND_SERVER_COMMAND	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SEND_SERVER_COMMAND.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SET_ACTIVE_SUBBSP.rs	MP game	call	module_to_engine	syscall	G_SET_ACTIVE_SUBBSP	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SET_ACTIVE_SUBBSP.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SET_BRUSH_MODEL.rs	MP game	call	module_to_engine	syscall	G_SET_BRUSH_MODEL	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SET_BRUSH_MODEL.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SET_CONFIGSTRING.rs	MP game	call	module_to_engine	syscall	G_SET_CONFIGSTRING	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SET_CONFIGSTRING.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SET_SERVER_CULL.rs	MP game	call	module_to_engine	syscall	G_SET_SERVER_CULL	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SET_SERVER_CULL.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SET_SHARED_BUFFER.rs	MP game	call	module_to_engine	syscall	G_SET_SHARED_BUFFER	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SET_SHARED_BUFFER.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SET_USERINFO.rs	MP game	call	module_to_engine	syscall	G_SET_USERINFO	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SET_USERINFO.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SIEGEPERSGET.rs	MP game	call	module_to_engine	syscall	G_SIEGEPERSGET	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SIEGEPERSGET.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SIEGEPERSSET.rs	MP game	call	module_to_engine	syscall	G_SIEGEPERSSET	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SIEGEPERSSET.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SIN.rs	MP game	call	module_to_engine	syscall	G_SIN	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SIN.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SNAPVECTOR.rs	MP game	call	module_to_engine	syscall	G_SNAPVECTOR	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SNAPVECTOR.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_SQRT.rs	MP game	call	module_to_engine	syscall	G_SQRT	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_SQRT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_STRNCPY.rs	MP game	call	module_to_engine	syscall	G_STRNCPY	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_STRNCPY.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_TESTPRINTFLOAT.rs	MP game	call	module_to_engine	syscall	G_TESTPRINTFLOAT	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_TESTPRINTFLOAT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_TESTPRINTINT.rs	MP game	call	module_to_engine	syscall	G_TESTPRINTINT	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_TESTPRINTINT.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_TRACE.rs	MP game	call	module_to_engine	syscall	G_TRACE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_TRACE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_TRACECAPSULE.rs	MP game	call	module_to_engine	syscall	G_TRACECAPSULE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_TRACECAPSULE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_TRUEFREE.rs	MP game	call	module_to_engine	syscall	G_TRUEFREE	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_TRUEFREE.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_TRUEMALLOC.rs	MP game	call	module_to_engine	syscall	G_TRUEMALLOC	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_TRUEMALLOC.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/G_UNLINKENTITY.rs	MP game	call	module_to_engine	syscall	G_UNLINKENTITY	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/G_UNLINKENTITY.rs	single-file assignment; preserve Raven comments; add args/output source locations
src/boundary/mp/game/syscalls/SP_GETSTRINGTEXTSTRING.rs	MP game	call	module_to_engine	syscall	SP_GETSTRINGTEXTSTRING	validate_existing_args_output	oracle/oracle/codemp/game/g_public.h	oracle/oracle/codemp/game/g_syscalls.c; oracle/oracle/codemp/game/g_local.h; oracle/oracle/codemp/server/sv_game.cpp	src/boundary/mp/game/syscalls/SP_GETSTRINGTEXTSTRING.rs	single-file assignment; preserve Raven comments; add args/output source locations
